"binding","objOfProp","label"
"http://dbpedia.org/resource/Rocky_Mountain_Holiday__with_John_Denver_and_The_Mu__1","http://dbpedia.org/resource/The_Jim_Henson_Company","Jim Henson Productions"
"http://dbpedia.org/resource/South_Park","http://dbpedia.org/resource/Trey_Parker","Trey Parker"
"http://dbpedia.org/resource/Puffin_Rock","http://dbpedia.org/resource/Tomm_Moore","Tomm Moore"
"http://dbpedia.org/resource/Taboo_(2017_TV_series)","http://dbpedia.org/resource/Tom_Hardy","Tom Hardy"
"http://dbpedia.org/resource/TuttoTotò","http://dbpedia.org/resource/Totò","Totò"
"http://dbpedia.org/resource/The_Neighbors_(2015_TV_series)","http://dbpedia.org/resource/Tommy_Wiseau","Tommy Wiseau"
"http://dbpedia.org/resource/AEW_Dark","http://dbpedia.org/resource/Tony_Khan","Tony Khan"
"http://dbpedia.org/resource/AEW_Dark:_Elevation","http://dbpedia.org/resource/Tony_Khan","Tony Khan"
"http://dbpedia.org/resource/AEW_Dynamite","http://dbpedia.org/resource/Tony_Khan","Tony Khan"
"http://dbpedia.org/resource/Crossing_Swords","http://dbpedia.org/resource/Tom_Root","Tom Root"
"http://dbpedia.org/resource/Gavilan_(TV_series)","http://dbpedia.org/resource/Tom_Mankiewicz","Tom Mankiewicz"
"http://dbpedia.org/resource/Andor_(TV_series)","http://dbpedia.org/resource/Tony_Gilroy","Tony Gilroy"
"http://dbpedia.org/resource/Sam_and_Twitch","http://dbpedia.org/resource/Todd_McFarlane","Todd McFarlane"
"http://dbpedia.org/resource/Twisted_Tales_(web_series)","http://dbpedia.org/resource/Tom_Holland_(filmmaker)","Tom Holland (regista)"
"http://dbpedia.org/resource/Todd_McFarlane's_Spawn","http://dbpedia.org/resource/Todd_McFarlane","Todd McFarlane"
"http://dbpedia.org/resource/Sons_of_Tucson","http://dbpedia.org/resource/Tommy_Dewey","Tommy Dewey"
"http://dbpedia.org/resource/Titan_Maximum","http://dbpedia.org/resource/Tom_Root","Tom Root"
"http://dbpedia.org/resource/Mixed-ish","http://dbpedia.org/resource/Tracee_Ellis_Ross","Tracee Ellis Ross"
"http://dbpedia.org/resource/The_Suite_Life_of_Karan_&_Kabir","http://dbpedia.org/resource/Danny_Kallis","Danny Kallis"
"http://dbpedia.org/resource/Reunion_(TV_series)","http://dbpedia.org/resource/Jon_Harmon_Feldman","Jon Harmon Feldman"
"http://dbpedia.org/resource/What_Really_Happened_to_the_Class_of_'65%3F_(TV_series)","http://dbpedia.org/resource/Tony_Bill","Tony Bill"
"http://dbpedia.org/resource/Worzel_Gummidge_(TV_series)","http://dbpedia.org/resource/Willis_Hall","Willis Hall"
"http://dbpedia.org/resource/Worzel_Gummidge_Down_Under","http://dbpedia.org/resource/Willis_Hall","Willis Hall"
"http://dbpedia.org/resource/Big_Mouth_(TV_series)","http://dbpedia.org/resource/Jennifer_Flackett","Jennifer Flackett"
"http://dbpedia.org/resource/Big_Shots_(TV_series)","http://dbpedia.org/resource/Jon_Harmon_Feldman","Jon Harmon Feldman"
"http://dbpedia.org/resource/Platinum_(TV_series)","http://dbpedia.org/resource/Sofia_Coppola","Sofia Coppola"
"http://dbpedia.org/resource/The_Suite_Life_of_Zack_&_Cody","http://dbpedia.org/resource/Danny_Kallis","Danny Kallis"
"http://dbpedia.org/resource/The_Suite_Life_on_Deck","http://dbpedia.org/resource/Danny_Kallis","Danny Kallis"
"http://dbpedia.org/resource/The_Night_Of","http://dbpedia.org/resource/Steven_Zaillian","Steven Zaillian"
"http://dbpedia.org/resource/The_Patty_Duke_Show","http://dbpedia.org/resource/William_Asher","William Asher (regista)"
"http://dbpedia.org/resource/No_Ordinary_Family","http://dbpedia.org/resource/Jon_Harmon_Feldman","Jon Harmon Feldman"
"http://dbpedia.org/resource/Diagnosis:_Unknown","http://dbpedia.org/resource/Lawrence_Blochman","Lawrence G. Blochman"
"http://dbpedia.org/resource/Budgie_(TV_series)","http://dbpedia.org/resource/Willis_Hall","Willis Hall"
"http://dbpedia.org/resource/True_Justice","http://dbpedia.org/resource/Steven_Seagal","Steven Seagal"
"http://dbpedia.org/resource/Jack_the_Ripper_(1973_TV_series)","http://dbpedia.org/resource/Troy_Kennedy_Martin","Troy Kennedy-Martin"
"http://dbpedia.org/resource/The_Mouse_Factory","http://dbpedia.org/resource/Ward_Kimball","Ward Kimball"
"http://dbpedia.org/resource/Second_Verdict","http://dbpedia.org/resource/Troy_Kennedy_Martin","Troy Kennedy-Martin"
"http://dbpedia.org/resource/Bar_Karma","http://dbpedia.org/resource/Will_Wright_(game_designer)","Will Wright (informatico)"
"http://dbpedia.org/resource/Barlow_at_Large","http://dbpedia.org/resource/Troy_Kennedy_Martin","Troy Kennedy-Martin"
"http://dbpedia.org/resource/Cortes_(miniseries)","http://dbpedia.org/resource/Steven_Zaillian","Steven Zaillian"
"http://dbpedia.org/resource/Softly,_Softly:_Taskforce","http://dbpedia.org/resource/Troy_Kennedy_Martin","Troy Kennedy-Martin"
"http://dbpedia.org/resource/Softly,_Softly_(TV_series)","http://dbpedia.org/resource/Troy_Kennedy_Martin","Troy Kennedy-Martin"
"http://dbpedia.org/resource/That's_My_Bush!","http://dbpedia.org/resource/Trey_Parker","Trey Parker"
"http://dbpedia.org/resource/Time_Warped","http://dbpedia.org/resource/Trey_Parker","Trey Parker"
"http://dbpedia.org/resource/Z-Cars","http://dbpedia.org/resource/Troy_Kennedy_Martin","Troy Kennedy-Martin"
"http://dbpedia.org/resource/Smart_Guy","http://dbpedia.org/resource/Danny_Kallis","Danny Kallis"
"http://dbpedia.org/resource/Kay_O'Brien","http://dbpedia.org/resource/William_Asher","William Asher (regista)"
"http://dbpedia.org/resource/Tru_Calling","http://dbpedia.org/resource/Jon_Harmon_Feldman","Jon Harmon Feldman"
"http://dbpedia.org/resource/Night_Stand_with_Dick_Dietrick","http://dbpedia.org/resource/Timothy_Stack","Timothy Stack"
"http://dbpedia.org/resource/The_Weird_Al_Show","http://dbpedia.org/resource/%22Weird_Al%22_Yankovic","""Weird Al"" Yankovic"
"http://dbpedia.org/resource/Son_of_the_Beach","http://dbpedia.org/resource/Timothy_Stack","Timothy Stack"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Adolf Sandberger"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Adolphe Girod"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Adolphe Sax"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Agar (Bibbia)"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Agatocle"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Agostino Bonaventura Coletti"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Al-Damîrî"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Alan Garner"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Aleksej Nikolaevič Apuchtin"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Aleksej Nikolaevič Tolstoj"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Alessandra di Danimarca"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Alfonso d'Orléans"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Alfred Hillebrandt"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Amanda Brugel"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Andrea Massena"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Andreas Cellarius"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Aponio"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Armand Augustin Louis de Caulaincourt"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Baldo degli Ubaldi"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Barbara Hammer"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Bartel Leendert van der Waerden"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Beatrice Solinas Donghi"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Bernhard Sigmund Schultze"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Beth Carvalho"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Bora Ćosić"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Boris Ščukin"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Bruno Cannucciari"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Bruno Mugellini"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Bruno Nicolai"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Carlo Pellion di Persano"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Carlos Lyra"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Cate Shortland"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Charles Gounod"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Charles Perrault"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Chiara Gonzaga"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Chilperico II"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Cid Corman"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Claude Perrault"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Corneliu Porumboiu"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Craig Wright"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","César Brie"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","David A. Aaker"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Della Reese"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Didier Lockwood"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Diego De Silva"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Dioniso"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Dosoftei"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Dragan Velikić"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","E. V. Gordon"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Elmore Leonard"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Enrico Giulio di Brunswick-Lüneburg"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Ernest J. Gaines"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Ernst Christian Walz"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Ernst zu Münster"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Erwin C. Dietrich"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Evandro Agazzi"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Evangeline Booth"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Fatih Akın"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Ferdinand Hérold"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Frances Dade"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Francesco De Grandi"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Francesco Marsciani"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Francesco Saverio Bartoli"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Francis Moze"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Francisco Suárez"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Geling Yan"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Georgi Pulevski"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Georgij Nikolaevič Danelija"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Giancarlo Pontiggia"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Gradimir Smudja"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Guglielmo Cottrau"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Hans Lassen Martensen"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Heinz Ellenberg"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Henry Lloyd-Hughes"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Hugo Tristram Engelhardt"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Inez Courtney"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Irena Sendler"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Ivan Aleksandrovič Vyšnegradskij"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jack Antonoff"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","James Carnegie, IX conte di Southesk"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","James Hadley Chase"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jan Tinbergen"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jan Wagner"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jean Meyer (attore)"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jean-Paul de Rome d'Ardène"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jean-Pierre Marielle"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jeanne Kosnick-Kloss"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jeff Goldblum"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jesse Cook"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","John Doeg"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","John Venn"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","José Triana"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Jules Brocherel"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Kari Skogland"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Karl Klindworth"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Kate Morton"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Kazimierz Jan Majdański"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Kazuma Kodaka"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Kwabs"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Lawrence Stager"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Leopold von Schrenck"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Lina Morgan"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Lisa Joy"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Livio Missir di Lusignano"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Luciano Vandelli"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Luke Goss"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","M. P. Shiel"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Madeline Miller"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Mahershala Ali"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Marc Crépon"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Marc Levy"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Marcel Jousse"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Marica Bodrožić"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Mario Pilati"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Marion Bartoli"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Mark Gatiss"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Mirko Kovač"
"http://dbpedia.org/resource/Westworld_(TV_series)","http://dbpedia.org/resource/Lisa_Joy","Monte Blue"
